job_title,job_detail_url,job_listed,company_name,company_link,company_location
Senior Software Backend Engineer,https://eg.linkedin.com/jobs/view/senior-software-backend-engineer-at-breadfast-3918602388?refId=lP9x%2B6qft2mmOw%2BIqtMUcQ%3D%3D&trackingId=633y08fIa%2FdRD27FEWvsiA%3D%3D&position=24&pageNum=17&trk=public_jobs_jserp-result_search-card,1 month ago,Breadfast,https://eg.linkedin.com/company/breadfast?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
DevOps Engineer,https://eg.linkedin.com/jobs/view/devops-engineer-at-ssc-egypt-3923318942?refId=lP9x%2B6qft2mmOw%2BIqtMUcQ%3D%3D&trackingId=9f5DdAqLo2z5lUKRZBtg3w%3D%3D&position=25&pageNum=17&trk=public_jobs_jserp-result_search-card,1 month ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Service Engineer,https://eg.linkedin.com/jobs/view/service-engineer-at-amico-group-3888466098?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=VMHcLNBboWGcMznr%2F%2F%2B6Ww%3D%3D&position=1&pageNum=18&trk=public_jobs_jserp-result_search-card,1 month ago,AMICO Group,https://ae.linkedin.com/company/amico?trk=public_jobs_jserp-result_job-search-card-subtitle,"Asyūţ, Asyut, Egypt"
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3941929026?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=mnIJOxD1G%2Byzz1V0v%2FKY4g%3D%3D&position=2&pageNum=18&trk=public_jobs_jserp-result_search-card,1 day ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Sales Engineer,https://eg.linkedin.com/jobs/view/sales-engineer-at-electrobulk-for-engineering-and-supplies-ebesco-3940175371?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=7N1IEWNPnvZU9YT0TgoyaQ%3D%3D&position=3&pageNum=18&trk=public_jobs_jserp-result_search-card,3 days ago,Electrobulk for Engineering and Supplies(EBESCO),https://eg.linkedin.com/company/electrobulk-for-engineering-and-supplies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
DevOps Engineer,https://eg.linkedin.com/jobs/view/devops-engineer-at-queen-tech-solutions-3913188288?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=Hia6LU1B5ZLCjzxBHb1%2FQA%3D%3D&position=4&pageNum=18&trk=public_jobs_jserp-result_search-card,1 month ago,Queen Tech Solutions,https://eg.linkedin.com/company/queen-tech-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Software Backend Engineer,https://eg.linkedin.com/jobs/view/senior-software-backend-engineer-at-breadfast-3918602388?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=GQrwVntec7KZ4LkphWIltg%3D%3D&position=5&pageNum=18&trk=public_jobs_jserp-result_search-card,1 month ago,Breadfast,https://eg.linkedin.com/company/breadfast?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
DevOps Engineer,https://eg.linkedin.com/jobs/view/devops-engineer-at-ssc-egypt-3923318942?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=DYhDSxNa5XUgwCv8oy%2BJgw%3D%3D&position=6&pageNum=18&trk=public_jobs_jserp-result_search-card,1 month ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Systems Engineer,https://eg.linkedin.com/jobs/view/senior-systems-engineer-at-pixelogic-media-3933475354?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=EGPyiUCvdTquH4RshQno8w%3D%3D&position=7&pageNum=18&trk=public_jobs_jserp-result_search-card,1 month ago,Pixelogic Media,https://www.linkedin.com/company/pixelogic-media?trk=public_jobs_jserp-result_job-search-card-subtitle,"6th of October, Cairo, Egypt"
AsstChief Engineer I,https://eg.linkedin.com/jobs/view/asstchief-engineer-i-at-marriott-international-3902091423?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=MzcbXUFN9imqZAKPxe4m4Q%3D%3D&position=8&pageNum=18&trk=public_jobs_jserp-result_search-card,2 weeks ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Giza, Al Jizah, Egypt"
Automobile Engineer,https://eg.linkedin.com/jobs/view/automobile-engineer-at-nile-auto-service-3939061642?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=1a%2B9Um3JfVRtwjPjJEJbGg%3D%3D&position=9&pageNum=18&trk=public_jobs_jserp-result_search-card,1 day ago,Nile Auto Service,https://www.linkedin.com/company/nile-auto-service?trk=public_jobs_jserp-result_job-search-card-subtitle,"New Cairo, Cairo, Egypt"
Sales Executive Engineer,https://eg.linkedin.com/jobs/view/sales-executive-engineer-at-national-yachts-company-3934406716?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=CceQoGSR%2Byp%2FjEsoEByiWg%3D%3D&position=10&pageNum=18&trk=public_jobs_jserp-result_search-card,6 days ago,National Yachts Company,https://eg.linkedin.com/company/national-yachts-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Senior Data Analyst,https://eg.linkedin.com/jobs/view/senior-data-analyst-at-envision-employment-solutions-3934199199?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=ygfqJIO1HHj%2FKGF4pCmzpA%3D%3D&position=11&pageNum=18&trk=public_jobs_jserp-result_search-card,1 week ago,Envision Employment Solutions,https://eg.linkedin.com/company/envision-employment-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Integration Engineer - Payments,https://eg.linkedin.com/jobs/view/senior-integration-engineer-payments-at-mondia-group-3935081656?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=eJpY6iqMpBs1Ct1KztqceA%3D%3D&position=12&pageNum=18&trk=public_jobs_jserp-result_search-card,5 days ago,Mondia Group,https://ae.linkedin.com/company/mondia-media?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Business Intelligence Developer,https://eg.linkedin.com/jobs/view/senior-business-intelligence-developer-at-blackstone-eit-3891669566?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=ZZM%2BuE3z2RaB8JvL7VoKuQ%3D%3D&position=13&pageNum=18&trk=public_jobs_jserp-result_search-card,2 months ago,BlackStone eIT,https://www.linkedin.com/company/blackstoneeit?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Senior Software Developer - Media Analytics,https://eg.linkedin.com/jobs/view/senior-software-developer-media-analytics-at-affectiva-3901372979?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=AgwcNfzOlM40pHVfZLe4kQ%3D%3D&position=14&pageNum=18&trk=public_jobs_jserp-result_search-card,1 month ago,Affectiva,https://www.linkedin.com/company/affectiva_2?trk=public_jobs_jserp-result_job-search-card-subtitle,"New Cairo, Cairo, Egypt"
Fleet Maintenance Engineer,https://eg.linkedin.com/jobs/view/fleet-maintenance-engineer-at-cairo-poultry-group-3942614265?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=TmXB2igOxw4m7nxJwQJwGQ%3D%3D&position=15&pageNum=18&trk=public_jobs_jserp-result_search-card,1 day ago,Cairo Poultry Group,https://eg.linkedin.com/company/cairo-poultry-group-careers?trk=public_jobs_jserp-result_job-search-card-subtitle,"Giza, Al Jizah, Egypt"
Quality Control Engineer,https://eg.linkedin.com/jobs/view/quality-control-engineer-at-electric-technology-3942287132?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=Pfu%2F8qk86emKRSbNub6Mzg%3D%3D&position=16&pageNum=18&trk=public_jobs_jserp-result_search-card,1 day ago,Electric Technology,https://eg.linkedin.com/company/electric-technology?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alexandria, Egypt"
Python Software Engineer - Ubuntu Hardware Certification Team,https://eg.linkedin.com/jobs/view/python-software-engineer-ubuntu-hardware-certification-team-at-canonical-3828068596?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=XUaNds7YCUEuXw7AfRVr6w%3D%3D&position=17&pageNum=18&trk=public_jobs_jserp-result_search-card,3 months ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Scheduling Engineer,https://eg.linkedin.com/jobs/view/scheduling-engineer-at-ecg-engineering-consultants-group-s-a-3809782502?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=G2s58bZptddgVllyKBm5VA%3D%3D&position=18&pageNum=18&trk=public_jobs_jserp-result_search-card,4 months ago,ECG Engineering Consultants Group S.A.,https://eg.linkedin.com/company/engineering-consultants-group-s-a-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Nasr City, Cairo, Egypt"
Data & Analytics Strategy Executive,https://eg.linkedin.com/jobs/view/data-analytics-strategy-executive-at-dentsu-3940767591?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=ftZsNRynmDsjrGsctZGVIw%3D%3D&position=19&pageNum=18&trk=public_jobs_jserp-result_search-card,3 days ago,dentsu,https://jp.linkedin.com/company/dentsu?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Site engineer,https://eg.linkedin.com/jobs/view/site-engineer-at-rekrut-by-talent-360-3841562914?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=dpTscadqMQAm6z1%2B2iGPPg%3D%3D&position=20&pageNum=18&trk=public_jobs_jserp-result_search-card,3 months ago,Rekrut by Talent 360,https://eg.linkedin.com/company/rekrut-talents?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3941922944?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=%2BUNyxtTSx2hsZAXQOnyq8Q%3D%3D&position=21&pageNum=18&trk=public_jobs_jserp-result_search-card,1 day ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Electrical Engineer,https://eg.linkedin.com/jobs/view/electrical-engineer-at-hikma-pharmaceuticals-3938542648?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=as7dX2L%2F99%2FIBTuVTugUdA%3D%3D&position=22&pageNum=18&trk=public_jobs_jserp-result_search-card,2 days ago,Hikma Pharmaceuticals,https://uk.linkedin.com/company/hikma-pharmaceuticals?trk=public_jobs_jserp-result_job-search-card-subtitle,"Giza, Al Jizah, Egypt"
Senior Software Engineer (Back-End),https://eg.linkedin.com/jobs/view/senior-software-engineer-back-end-at-foodics-3924973480?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=%2BsbXhcRAQcqQwcG2EXg77g%3D%3D&position=23&pageNum=18&trk=public_jobs_jserp-result_search-card,3 weeks ago,Foodics,https://sa.linkedin.com/company/foodics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
bottling filing engineer,https://eg.linkedin.com/jobs/view/bottling-filing-engineer-at-qero-oils-3933443565?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=id6A8c0H%2FslDRLvm34Av4g%3D%3D&position=24&pageNum=18&trk=public_jobs_jserp-result_search-card,1 week ago,Qero Oils,https://eg.linkedin.com/company/qerooils?trk=public_jobs_jserp-result_job-search-card-subtitle,"10th of Ramadan, Sharkia, Egypt"
Full Stack Developer - Egypt,https://eg.linkedin.com/jobs/view/full-stack-developer-egypt-at-yeah%21-global-3923208302?refId=%2Fj3u8%2F361DyaLhr02NJAAQ%3D%3D&trackingId=olCNa7uJZT1J3ymgQbHBeA%3D%3D&position=25&pageNum=18&trk=public_jobs_jserp-result_search-card,3 weeks ago,Yeah! Global,https://www.linkedin.com/company/yeah-global?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3940989890?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=mDVRVqeD1mMLJKg78ogXMg%3D%3D&position=1&pageNum=19&trk=public_jobs_jserp-result_search-card,2 days ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Senior Planning Engineer,https://eg.linkedin.com/jobs/view/senior-planning-engineer-at-mam-for-engineering-industries-electrical-supplies-3934457571?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=kcZewz1f3X68Tk8lz1TiCA%3D%3D&position=2&pageNum=19&trk=public_jobs_jserp-result_search-card,6 days ago,MAM for Engineering Industries & Electrical Supplies,https://eg.linkedin.com/company/mam-corporate?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm El Obour, Al Qalyubiyah, Egypt"
Software Engineer for AI Training Data (JavaScript),https://eg.linkedin.com/jobs/view/software-engineer-for-ai-training-data-javascript-at-g2i-inc-3943722917?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=7vTuBB92DnfwziaMnQTH%2Bg%3D%3D&position=3&pageNum=19&trk=public_jobs_jserp-result_search-card,12 hours ago,G2i Inc.,https://www.linkedin.com/company/g2i-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Shubra El Kheima, Al Qalyubiyah, Egypt"
* MEP QA/QC Engineer (construction),not-found,6 days ago,not-found,not-found,"Cairo, Egypt"
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3940996086?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=htuH4EDCCLKsfHWtKSqwaQ%3D%3D&position=5&pageNum=19&trk=public_jobs_jserp-result_search-card,2 days ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Service Engineer,https://eg.linkedin.com/jobs/view/service-engineer-at-amico-group-3888461731?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=hgYN%2Ftj7VG50DuVjBBLSsw%3D%3D&position=6&pageNum=19&trk=public_jobs_jserp-result_search-card,1 month ago,AMICO Group,https://ae.linkedin.com/company/amico?trk=public_jobs_jserp-result_job-search-card-subtitle,"Asyūţ, Asyut, Egypt"
Sales Engineer (Read before apply),https://eg.linkedin.com/jobs/view/sales-engineer-read-before-apply-at-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D9%87-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D9%87-%D9%84%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%87-%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D9%8A%D9%87-3931401442?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=%2B5yZvtVwASGo7ZTnzlQpjQ%3D%3D&position=7&pageNum=19&trk=public_jobs_jserp-result_search-card,2 weeks ago,Industrial Engineering & Trading Co.,https://eg.linkedin.com/company/industrial-engineering-trading-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3940995116?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=hbOm03Lmq25PZHZc41r%2B8w%3D%3D&position=8&pageNum=19&trk=public_jobs_jserp-result_search-card,2 days ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Projects Sales Engineer,https://eg.linkedin.com/jobs/view/projects-sales-engineer-at-matco-electric-3929795382?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=DLNZyK1EeyJTRujwYEmmuQ%3D%3D&position=9&pageNum=19&trk=public_jobs_jserp-result_search-card,1 day ago,MATCO Electric,https://eg.linkedin.com/company/matco-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Software Engineer - App Stores Backend (Remote),https://eg.linkedin.com/jobs/view/software-engineer-app-stores-backend-remote-at-canonical-3864211734?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=1tl%2FhC8sBZveTD4RIJVeng%3D%3D&position=10&pageNum=19&trk=public_jobs_jserp-result_search-card,2 months ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Principal QC Engineer,https://eg.linkedin.com/jobs/view/principal-qc-engineer-at-penta-b-3935869412?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=HhMieMV5DtU29Xp3jP7qZA%3D%3D&position=11&pageNum=19&trk=public_jobs_jserp-result_search-card,4 days ago,Penta-b,https://eg.linkedin.com/company/penta-b?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Technical Office Engineer,not-found,2 weeks ago,not-found,not-found,"10th of Ramadan, Sharkia, Egypt"
Installation Engineer,https://eg.linkedin.com/jobs/view/installation-engineer-at-shm-industries-3929790617?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=jJ9wWRUuRvsvKJIz5Q2F7A%3D%3D&position=13&pageNum=19&trk=public_jobs_jserp-result_search-card,2 weeks ago,SHM Industries,https://eg.linkedin.com/company/shmindustries?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm El Obour, Al Qalyubiyah, Egypt"
Wordpress Developer,https://eg.linkedin.com/jobs/view/wordpress-developer-at-ssc-egypt-3924226183?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=bVxxlg5G7Quuh2zFp8hCSw%3D%3D&position=14&pageNum=19&trk=public_jobs_jserp-result_search-card,1 month ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Presales Engineer -Manufacturing,https://eg.linkedin.com/jobs/view/presales-engineer-manufacturing-at-ready-pack-technology-3939971260?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=Urr7IWxbdDwS3ndByyZqwQ%3D%3D&position=15&pageNum=19&trk=public_jobs_jserp-result_search-card,3 days ago,READY PACK TECHNOLOGY,https://eg.linkedin.com/company/ready-pack-technology?trk=public_jobs_jserp-result_job-search-card-subtitle,"El Obour, Al Qalyubiyah, Egypt"
Cloud Operation Engineer,https://eg.linkedin.com/jobs/view/cloud-operation-engineer-at-advansys-3891659922?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=tKzK88rXsumcD8PTOcfzgQ%3D%3D&position=16&pageNum=19&trk=public_jobs_jserp-result_search-card,2 months ago,Advansys,https://ae.linkedin.com/company/advansys-esc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Assistant Chief Engineer,https://eg.linkedin.com/jobs/view/assistant-chief-engineer-at-hilton-3852969634?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=8yhtMPgO5Y8cZ67HmypmYA%3D%3D&position=17&pageNum=19&trk=public_jobs_jserp-result_search-card,2 weeks ago,Hilton,https://www.linkedin.com/company/hilton?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3940995120?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=SSm1aGrFpnSjsrmZa5ifug%3D%3D&position=18&pageNum=19&trk=public_jobs_jserp-result_search-card,2 days ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Remote Python Developer,https://eg.linkedin.com/jobs/view/remote-python-developer-at-turing-3928696076?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=YyVPWyBZzXxQY%2FywiA3AmQ%3D%3D&position=19&pageNum=19&trk=public_jobs_jserp-result_search-card,2 days ago,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3941927165?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=9MYaKN5ysPsijC%2FGd0egkA%3D%3D&position=20&pageNum=19&trk=public_jobs_jserp-result_search-card,1 day ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Tendering Engineer,https://eg.linkedin.com/jobs/view/tendering-engineer-at-sid-i-sultans-for-investment-development-3842929435?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=ylFU8w7dtGtljqResv3FTA%3D%3D&position=21&pageNum=19&trk=public_jobs_jserp-result_search-card,3 months ago,SID I Sultans For Investment & Development,https://eg.linkedin.com/company/sultansid?trk=public_jobs_jserp-result_job-search-card-subtitle,"Giza, Al Jizah, Egypt"
RPA Developer II,https://eg.linkedin.com/jobs/view/rpa-developer-ii-at-envision-employment-solutions-3940190638?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=sCifi2RbLISTR0PYONB0yA%3D%3D&position=22&pageNum=19&trk=public_jobs_jserp-result_search-card,3 days ago,Envision Employment Solutions,https://eg.linkedin.com/company/envision-employment-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Electrical Engineer,not-found,1 week ago,not-found,not-found,"El ‘Arīsh, North Sinai, Egypt"
Senior Sales Engineer,https://eg.linkedin.com/jobs/view/senior-sales-engineer-at-petroleum-projects-services-pps-3942031371?refId=%2FVoOH7QcpOI%2BKWqEVCMLdw%3D%3D&trackingId=39T1QuqXYygR%2FooMqEwtBg%3D%3D&position=24&pageNum=19&trk=public_jobs_jserp-result_search-card,2 days ago,Petroleum Projects & Services PPS,https://eg.linkedin.com/company/petroleum-projects-services-pps?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
